Component,G_lavaan,S1_lavaan,S2_lavaan,S3_lavaan,nihtbx_cardsort_uncorrected,nihtbx_flanker_uncorrected,nihtbx_list_uncorrected,nihtbx_pattern_uncorrected,nihtbx_picture_uncorrected,nihtbx_picvocab_uncorrected,nihtbx_reading_uncorrected,pea_ravlt_sd_tc,pea_ravlt_ld_tc,pea_wiscv_trs,lmt_scr_num_correct
103,-6.06230115792496,-4.75450821751666,0.783987910720616,0.49010860311958,-2.3646878382486,-2.03005819199402,-2.34234512288643,0.474124483659591,-2.04766940042265,-5.2315920997686,-6.99525957786525,-2.81838000697049,-1.43510388324303,-4.24208441170444,-2.67389432433742
104,0.661111229288957,0.442579680530932,-0.695175390289853,-0.655643495779524,-1.21294093573355,0.0694716613739969,0.396276902007447,0.971152918324345,-0.466209647587043,0.707204867420712,1.10033397234157,0.642590861535704,-0.96455036813913,0.243881811047087,2.25356856938922
105,0.0300118848998664,0.367524169069708,-1.60440805478838,1.0805979479227,-0.401594073455837,-1.16782485617924,-0.393905885408816,-1.12120890174555,0.805266069707446,1.41204467185605,0.538782018868198,1.26498124846545,0.961130738546391,0.253465577637421,-0.936271484421907
106,0.283349671710636,-0.538542958618765,1.01395914754682,0.733657133144557,1.76051039144938,-1.31972057900195,0.0212049295730041,0.387182616299912,1.83601140827981,-1.33074694156781,-0.627352308868314,0.101305154991684,0.820273347831783,-1.06938106756402,-0.134182429314396
107,0.940135270004596,-0.436045359272473,-0.520921162616957,-0.646113702795459,-0.580184648234634,1.10682142120261,0.581013165481221,-0.847948749174069,-0.90715025138563,1.51730328394415,0.0850863818279803,-0.479421868567943,0.3472527095309,1.46367136618713,1.30415286825248
108,-2.27242221183966,-0.198357572495676,-0.629122216811008,-1.0729100735184,-2.35858866466573,-1.81557348083745,-0.513499510609473,0.415543444981499,-2.11774165003255,-2.38495974563594,-1.3358227119203,-1.62640918054538,-1.05262232092402,-0.549758634634143,-0.544751779107692
109,0.534879349964879,1.49506763053648,-1.0897770772828,0.337573513799407,-2.44401665560802,-0.915863790273255,0.460188623280602,0.790044955496334,0.599035820654153,-0.318447713651224,0.831791184116069,1.25120561089621,0.720097737129293,-0.0762258674174628,0.0971595016749344
110,0.485500115837444,1.89545488886644,1.91812487658455,-1.55166842266007,2.48250221945291,0.353216084998844,-0.457865149866509,1.33312477442836,-1.38980308347927,0.965408244977494,1.9313593857024,-1.02573224853859,-1.02418278838434,-0.580437074924691,0.615215989116282
111,0.719908467766835,0.2077222925649,1.55038735032456,0.0107230240802988,1.2908215238722,1.56782816209018,-1.7582761403388,0.0843483722117769,-1.67522856295648,0.354571403049974,0.230122851859333,0.378633338610855,0.938092041600406,2.53504951050285,2.29201267096128
112,2.70197589183586,0.199977759458407,-0.887046961905707,0.584012935664012,-0.296365632658258,-0.81662577492444,2.68734491305142,1.49833622382903,1.49739428120706,2.532422390369,1.36855228258172,1.85181069683396,0.936762244747356,1.29027050051367,1.14757876494302
113,2.63655999298417,-0.126244732809499,0.640287512244198,0.288508841407952,1.7226686280769,1.25577828023309,0.352369031618928,0.581756403722923,1.93586551625387,3.03214681637891,1.46814853770704,2.12789780592221,0.997316028905718,1.25202206073738,2.01966874523801
114,0.761946698883948,-0.379798110073159,-0.330018954257656,0.518116422562906,-0.558686177253366,-0.813835549227108,0.876596584600529,1.28452209671543,-1.5918595737299,0.66152781409448,0.328251134442922,1.71626294071166,0.494714956350124,1.46973519355875,-0.223194021903028
115,2.44590145355225,2.53447708476244,-2.50453806109649,1.69538332279761,-1.03522968010886,-0.971807751923424,1.10748343913502,-0.346466667458573,0.617408991530286,1.51329584922016,3.62787503634207,2.1615489478438,1.9898162230234,1.79267716707056,0.764751068303532
116,-1.63467643498542,-0.235882233789234,0.339348658591393,-0.190011882033354,-1.32945127712568,-0.521645132785509,-0.473600814683775,1.06948415447572,0.361028222000106,-1.66395424770483,-1.39464761387115,-1.14335495114225,-0.828304993719838,-2.00420202221601,-1.51326463799429
117,2.23368602897293,1.37088647601531,-0.886117001120515,0.520526648711776,1.29190203129694,-1.61140653947754,0.807179146263716,-0.422975204808765,1.58302874540634,1.40107049822921,1.9386681801067,1.46268734444123,1.70377954518109,2.33587338618473,1.03293073181684
118,1.74434751284613,-1.01351013134418,-0.897864587722734,-0.852458197312103,1.09193006132411,-0.544558450114471,-0.0253346635195344,-0.653595317226531,0.362131291770771,3.67292111818789,-0.101036199555829,0.81473453155106,-0.156661075411146,1.14799435241015,0.235056526818119
119,3.7908732574878,2.75618698730212,-0.616666377479093,2.30946568630104,1.29739023026195,0.146293698598897,3.02323462475599,0.339448865752057,-0.169019623355796,2.7582248434696,3.94906111711001,2.60269482953437,3.39632710316918,1.18408730516439,1.65256095800847
120,3.64105289172384,2.71232454070819,0.367607559295051,0.499011667087889,0.750814979758407,1.43826581507486,1.58560927403369,1.99135565671963,1.70537321791318,2.41617853476591,3.78845469514078,1.52298043808349,1.63618497741692,0.880077303632055,2.09092896281321
121,-2.50047728860854,0.146013885583687,-0.921843485795942,-1.14719544462418,-1.92272755536695,-1.13597222258738,-0.784991526778266,-0.985458834897332,-0.168192798181206,-0.29406168245687,-1.30800323961056,-0.711207293929401,-1.896391682778,-2.40423158450096,-1.55532876794666
122,-1.78723277235101,-3.14526593746456,0.461778570259865,-0.942258014566692,0.739398443066343,-0.642047838652753,-1.32484757682545,0.133352879458683,-1.49175527929506,-2.42025639885417,-3.47823906288273,-2.20299677093893,-0.729985221965696,1.74539241541597,0.248318718768315
123,5.43254129898272,4.14052893439923,-0.657557713411399,0.7385778155574,2.23262081321508,0.367505329362367,3.86118672312638,0.896776030885875,0.822338102660471,2.96537863544475,6.3439565093368,3.78953476994929,2.63376470000586,3.08093153528734,2.57022137760148
124,-3.0351212346808,-1.5656774136526,1.65281195479747,-1.01611450607011,-0.282756670080416,-0.0698717043375783,-1.88243687689416,1.91538250153051,-1.28545947329972,-3.71738126581054,-3.21330888082398,-2.46157686418689,-2.20820280034539,-1.7953238520127,-0.437741289751449
125,0.760657373253186,-3.33988252671949,0.611015138427833,0.0242555421735104,0.439503005257616,0.269036422612988,1.42811467305995,-0.0309407489415859,1.72632317120496,0.170645612744828,-2.1062011281288,-0.0692108125969536,0.689203276819814,-0.437790306904133,0.508497506083546
126,0.436242123317777,1.00264433146959,0.702700328072104,2.23661525217227,0.212537522837658,0.260035572284419,-0.744442024596895,0.644684477698091,-0.967075611827488,-0.221656809186744,1.32294760449089,1.79576300089467,1.48405768651129,-0.206599217656884,0.518590382107358
127,-3.59307208529823,-1.25998914392887,2.31329483147049,-2.56446361613097,-0.10281215518479,0.453892870104404,-2.18184006356021,1.11456983134403,-2.55138140027806,-2.23057262743632,-3.04717530493993,-3.33857211083869,-3.77251032979985,-3.02765755632991,-0.971787424047246
128,2.59960083621086,0.696803757998976,0.011380667729517,0.291806570235562,0.938456316601549,1.37720326288343,0.355874646552465,0.206317740806158,0.378080518985087,1.77968650085068,2.02209694136061,1.53414459297106,0.759557290844138,3.10719839800151,1.09819687884937
129,-0.506819564427279,0.749203517450441,-1.16510698010879,-0.0242218916367583,-0.736401786770363,0.279342880386597,0.0205505841080125,-2.16936914369001,-0.489299028848186,0.159779442360986,0.311926699501931,0.387849190390181,-0.417080501867582,-1.02787455292639,-0.42949774290877
130,-1.14142475643436,-0.649012311224028,0.397981313512656,-0.795189075009253,-1.19547513375749,1.22407987485303,-0.349855399009402,-0.299759764994414,0.24415441709813,-0.689356148019379,-0.589350175554205,-0.759601764857549,-0.967742952126564,-1.29091007930041,-0.499538858669094
131,-1.82081873720789,-0.657781884846586,0.243784486863292,0.205532587439514,-1.99012738585001,0.53037074675379,-2.84913248027422,0.346882803845906,-0.597769139445255,-0.756356887784295,-1.03722373546052,-0.927413134731504,-0.348564749545118,0.290567363667814,-0.938270414545542
132,1.63674433135653,-2.01281862570776,-0.267752153676411,-0.943682993613441,-0.0166933276365875,1.35812875901493,0.787419524273545,-1.27916943026411,1.59865172109482,1.11641720671373,-0.750814086048372,0.373219027930024,0.102452119164556,2.33465906696213,0.962814482214765
133,1.07081024122299,2.72674708073302,-0.274787732233412,-0.741002448609787,0.790159813505587,0.852210441418334,-0.769450785290945,-0.714813907452587,-0.761689384893713,1.83617735559511,3.05295099093129,-0.284319432482394,-0.561917866502664,2.63906860124266,-0.937200427340874
134,2.60133120363685,-1.36895874749863,-2.60407650202576,1.43367609743185,-0.272907414405421,0.24078690326447,2.33032973569853,-1.62428258265803,1.48772967094282,2.29092717965953,0.51206713040927,1.48731114278395,2.15183644450077,1.51844751057597,2.36075845461842
135,0.13658379450467,0.381872433461863,1.4164684373673,0.628671754895386,1.24056719439752,0.892499304418552,0.215252381105114,1.09549737708496,-2.0375748089327,0.565668258479082,0.629642178459285,0.619553962648632,0.887678011830375,-0.690492563390471,0.232394370547831
136,-1.96863233750453,-1.28080694014106,-0.654587080903487,-0.480631712599571,-1.00072452482053,-1.31373271289135,0.0742652739824055,-0.479938846387809,0.253963105992358,-2.54817871310796,-1.91173528984276,-0.275827874174531,-2.05266717944434,-2.47959452747047,0.168594402484941
137,0.901457538939061,-0.483751967923532,0.592390358550723,-1.28889154734189,0.690037728738162,1.52876228671015,0.420483206052342,0.754527172949934,0.516232572918155,-0.567457923073983,-0.332198811662856,-0.0816184594678391,-0.534589319067564,2.25128605934146,0.821329675423968
138,0.283793945684286,-0.529909403182247,-0.634325084649648,-0.524451882180035,-0.346256598825646,-0.312438619207906,0.876659165595854,0.393767998846738,-0.777091534886288,-0.0704978633832535,0.00942678014732783,0.0263357885341986,-1.26403490653315,1.21676347644367,0.464798000623185
139,-1.96138268401587,-2.33205556260908,-0.507844411252475,1.45699016620005,-1.79518400090583,-0.919933336992527,-1.86526391636882,-0.060760929256925,0.466588311125482,0.141081865064651,-2.930606893557,-0.280373491706056,1.13244599956875,-1.47319653790022,-0.444035641321831
140,-2.58166152325238,-0.706792659802003,1.06996401066949,0.503253606289503,-0.297456320986499,0.244276373524546,-2.34054993726331,0.364183588757325,-2.05726148766375,-2.67936456506509,-2.04734893744261,-1.0553162553571,-1.11826456774662,-0.339927967957811,-3.07913118829206
141,2.2610717873913,-0.377967018408909,1.882239027685,0.984257440101824,1.31715620976029,2.00530319027742,1.14391406244684,1.67582883311208,-0.510667180459197,1.37468195556035,0.849041036662907,1.63570765349262,1.48993642363675,1.87779484718132,0.103841023887965
142,1.62942169369838,0.843750922173274,1.43041352388905,-1.49267055769921,0.961019063429761,0.482227927596927,1.46957627989603,1.42973494178639,0.593505806128707,-0.605395278691497,1.09133919546921,-0.514907866517094,-0.810482107941115,-0.176164558288133,3.13053192756119
143,4.08210772854667,-0.443924437491208,-1.64516532030046,-1.11354185282468,1.08614699897137,1.02797744913287,3.76670063054316,-0.939730265735175,3.31521182957101,3.88077573273522,1.55606842520389,0.76371754179303,1.36179700149981,3.93828153143645,2.27392114677721
144,0.602314886647894,0.275231009911144,-1.33499200596652,0.392254838213139,-1.36936460302864,-1.4990450990574,0.808545877884568,0.0216853165199945,1.7750261008448,0.459880193359708,0.453639262526578,0.517583773030182,-0.68027220899249,-0.0172492722107813,0.482054065902949
145,1.89674285615085,0.393516824033179,-0.836285562576823,0.393272831504806,0.558257818128128,1.28084339476812,1.46007721802713,-1.35072512823159,-1.05508716628886,2.39480096098918,1.42578286161084,1.54936353095733,0.955505081429947,0.459500848849085,1.79776027240476
146,3.47249204349469,3.53890487523569,0.171337605923323,0.168322758133044,1.33893765199022,2.06030797404367,1.26673560980582,0.189057980548146,0.345670561656658,2.29699409073783,4.59765871694644,2.10640226747753,0.884795286466488,2.31374276025984,2.30569020239824
147,-0.466049422907994,0.239165286543534,-1.5003713244424,0.276164497870096,-0.519171566382014,-1.2224762321379,1.13998197379048,-1.04470871587948,-0.224807527899105,-0.254059550873784,-0.349453421218979,-0.272714134011079,-0.00583795484517437,-1.65414027763899,0.944966328738349
148,3.38118155522918,-1.25575108585501,0.738656469983765,0.505299012625832,1.90365592466356,0.920659903616073,1.69970491491328,2.34069311255013,4.91008412435704,0.869047177309568,0.441445432437551,2.53707663190162,1.61440008279565,2.98863774932199,3.10964528817407
149,0.311143322622533,-0.117386924099078,-1.28215286768897,0.580308861519492,-1.63619890773373,0.145600675163831,1.07637727183659,-0.204138591472157,0.505463466352191,-0.365867895554221,-0.074955142590177,0.597960047587129,0.727663090183175,1.64892536044501,-1.36081231960572
150,1.93216060097151,-1.87829770101084,1.37369424679178,-1.19852771474301,1.38331853233353,1.94897312876226,2.39183135120004,0.730295046097853,0.821656094833491,1.33003397741626,-0.844287534851477,0.227854021314351,-0.753727333431224,0.395147959594284,0.223957554840896
151,0.603696513008882,-2.30519152932279,0.96363635003333,0.680801034932085,0.682266538970433,0.736520594461197,0.551227295362508,0.271124325103125,-0.0168030590139665,-1.34282150963651,-1.5089805950058,1.44767596875692,0.331772667343706,1.20012548689265,1.02816796130585
152,-1.39924911633307,-0.398518897142063,0.052844727133684,-0.0724047667325037,-0.732379639143521,0.332301327532475,0.00590560471103294,0.076766873056519,-1.11278040749207,-1.92150281588002,-0.643674434793788,0.0471955958499021,-0.66765545232537,-0.00898759326309572,-1.22140748671291
153,-1.31580697542032,-1.48312706377243,0.647117325550539,0.288924905283113,-0.591012823064004,-0.816933747553746,0.207487240801222,0.378996760706301,-0.768404519100868,-0.492014260015911,-1.75848677465302,-0.191651248889419,0.0825835085020534,-2.32611247828041,-2.1562829423804
154,0.306910203494709,-0.431829690160614,-1.13561285821003,0.128003797856041,-0.558603709814408,0.340246718069282,1.62423438930046,-1.62425047490186,0.0514088960477895,0.48908302274494,-0.486915447854304,0.661420005840487,0.255328382955055,-0.180020684266893,-0.347482390910996
155,-1.95484422272077,-1.99200919100055,-0.672060090276376,0.549668918086114,-1.19203257046177,-1.73924521110543,-0.716132465766991,-0.189873660799023,-1.52675995842709,-2.73880156937767,-2.53576826784228,-0.696209623736469,-0.101875368233913,-0.808505722892529,1.27282827235132
156,-1.02386544048016,-1.12162628843653,0.484400652746174,0.426538188693125,-0.476113216155458,0.712280452035809,-1.09617640454327,0.31493538306476,-1.13278003114205,-1.50026533446149,-1.58447034092918,-0.430220766349486,-0.82573007190036,1.01861106256368,-0.547414223822632
157,1.07829166152446,0.535246328365419,0.763257644122742,0.953633396896276,0.628866351273199,0.987879810338215,0.460909782180206,0.553291037782577,1.02945415177275,-0.80653555741794,1.34795771141774,0.779281511018332,0.65157236406731,0.0710343849122954,0.311799293913314
158,-1.17311048419444,0.488617339407662,0.695651055304865,-0.637107863560905,-0.557395636367109,0.354007978972271,-1.0344742572226,0.936446582957216,-0.189028697136711,-1.21311100426653,-0.228041845551117,-1.5837323689818,-1.26853004532535,-1.4184376872938,-1.08504608319941
159,1.58177222135474,-1.52081703517107,-1.41413833713083,2.05538957996115,-1.41841152297598,0.880059238363684,1.92897884052115,-0.739010459708096,0.856659357660286,1.28833038166037,-0.286575305833256,1.85191322131393,1.98785271326321,1.60440219855234,-0.89467160949709
160,-0.0461673616968079,-0.559546036502767,0.105844946346447,1.11806908714991,-0.461455977836062,0.85559820339263,0.714701478935259,0.355180413323537,1.6061491877707,-0.138090125244991,-0.356707902435337,0.481931838797096,0.608507473664054,-0.970968214682853,-1.12705070820679
161,-0.78792165045235,-1.07172281763097,1.67517271656303,-1.42062089583908,0.880110851021231,-0.0690157618112347,0.169286348302311,0.930323868140555,-0.2439867992144,-0.952166597945692,-1.08247753815194,-0.545439043298048,-1.76858029380937,-1.37958256408598,-1.2322747190501
162,-1.16029659249085,-1.46410774627173,-1.4753935258372,0.338358078682827,-0.708035148099587,-0.53799310347645,-0.782755923458714,-1.39315367110838,-1.17038150217056,-0.872115697345719,-1.25435733760864,0.524622445139997,0.036655383894324,0.902326295756263,-0.673753116501088
163,-1.04631563349634,-0.659944381761188,-0.263083572281931,-0.146732424737376,-0.165884369592369,-1.45774314005763,-1.11399802824395,-1.0137645197251,-0.608019247366073,-0.851430938605163,-1.61385891405525,-1.12092320183451,-0.0947085231274497,0.741364311299168,0.0202745955619036
164,1.22568146878449,0.649977234167627,1.55526446568275,0.436533239837193,2.90208494392234,1.54707717492553,1.00739804258893,0.204649268390891,-0.162715957119997,-0.693353029741451,1.44767156965339,0.762609480482561,0.487107032263196,1.14332077500843,-0.25913940915172
165,-1.066863679312,0.0129869150759313,1.16461034307386,-1.33192144275639,1.12794706213161,0.73846802008314,-1.18831418541816,-0.95883608754428,-0.339913485532196,-1.10445509187248,-0.786570726197519,-1.72006454460613,-1.40710283422446,0.827060007424996,-1.97955798052213
166,2.70601981874653,1.39301226201755,1.55459885414443,0.138847379417687,1.93321389643514,3.25518209944385,1.47300738370397,0.884846500697456,-0.322067638059762,2.8841204952234,2.54928962353783,0.592107438045365,2.06665608255493,2.08994191229557,0.878764507086664
167,-0.919402371989893,1.22305839542526,-1.52031150184286,1.08216324911135,-2.41531348670869,-1.63417052328829,-1.31675817692747,-0.342991721582138,0.385445810659104,-0.0817983896394968,0.722223221571959,0.244087691903564,0.749235516470486,-0.596225159886843,-0.216496202906173
168,-0.573905551105154,1.12070245690436,-1.23354728430001,0.622807487824124,-1.89680029575779,0.0795593217295862,-0.701198280450673,0.361384293482866,0.03519778910981,0.896946320460131,1.25595153540809,0.100438518859243,0.0682935385640407,1.12417662322595,-1.53106253680603
169,0.83888119370677,1.69065641620471,1.16397767727025,-1.40316475638332,1.0964337881764,0.954906251243831,1.38290086809183,1.25231637611484,-0.238696819131177,0.485423901860781,1.84536602517129,-1.3054251942759,0.0747584130094586,0.828144747939044,1.096200673372
170,0.451007496679865,2.71178665475199,0.663935888565877,-0.3310319689316,0.705076429988584,-0.255233937632711,1.60378347238172,1.57291633072398,-0.498704010817059,1.18664684167971,2.89310764735217,0.0486530833651028,-0.27031596708301,-1.26689202129166,-0.972278983628892
171,-3.05918503514122,-1.64167674366782,-0.0770005028690709,-0.430394695026272,-1.59908964670159,-0.819665470760795,-1.15315369261342,-0.600036970192019,-0.151107973904714,-2.26393695608136,-2.67401013678677,-2.83528857478513,-1.51563018658111,-1.84545011322832,-1.5566317416128
172,0.491438256785616,0.900623715894841,1.73827488725736,0.263568583904893,1.70719692303391,-0.185625363884865,-0.174307423891135,1.6003228704357,-0.793269264673761,1.18672962299104,0.73951486225529,-0.0518858610884595,0.819884195270491,0.679707674407268,-0.75827923106296
173,2.35414697413235,0.817832822065861,0.398061385134035,2.67054704678658,3.17387721549477,0.766451440055571,0.555624540499872,-0.115724373957532,1.41834403918609,1.72463622310801,2.16559792052318,3.19816142368205,2.88248661934931,0.53428756184276,-0.760583500459386
174,-1.08973349659023,-1.61389875350452,2.21494580891582,0.651306597314628,1.76121026794921,-0.0195356161871803,-0.860911794694025,2.79745348379362,2.32317658895031,-3.17657433164743,-1.40832494156948,-0.316580580057879,-0.00474592921218664,-1.09994016157162,1.85078443144483
175,-0.420498769296222,1.94928961940364,0.0894141176909844,1.05324725254833,-0.00140401801469266,-1.43049166152516,-1.41766860826043,0.991366616108513,-0.602474151685247,-0.333173723654892,1.5868587728022,0.533347978812016,-0.0773100666905059,-1.14073090390574,1.62096573004713
176,-0.0890818855087748,-0.648134582602015,-0.508545249857934,0.485795611123205,-0.473687478585165,0.278506607531738,0.831450010630116,-0.358965744816727,-0.385935983692766,1.46519672449197,-0.498656042553615,0.0345231452889327,0.646559039529043,-0.25087598616935,-1.66916089184081
177,-0.676422216627408,0.653238189942548,-0.795604009437186,0.261982941194561,-0.158720059138338,-0.333567920761965,-1.06485195589243,-1.35834619850405,0.754334507872301,0.616226082515167,-0.113730294375552,-0.146987232979665,0.0515890991119288,-2.11921557316094,0.761023746798797
178,-0.290835567874378,0.48010493462584,-0.307606287840617,-0.282857897572123,-0.578481600931409,0.142157279872844,-0.633712124616614,0.0733756468711778,-0.0457341525176915,0.653241192017041,0.0213354751227463,-0.556408649365923,-0.324538175498363,1.19768031556953,-2.08811542169247
179,1.14132221215352,0.442688486283867,-0.910932350003201,1.38858336836645,0.626265370687151,-0.15431731288975,0.24006233763244,-1.56320895864145,-0.185839562675315,1.07895742262335,0.424182447436277,1.41262559160209,0.986754968015368,0.728667488675279,-1.44313007248954
180,0.294778799571404,-0.524051025225164,-0.954884002800452,1.47401231610842,0.0934661911650307,-1.01758884413788,0.206107347272297,-0.204961481736003,-1.12351524390434,-0.520334579169112,-0.240421115206002,1.92355848235421,1.01555684951458,0.550492520727746,0.25192480101415
181,0.920737175870424,0.901972130683236,-0.285122007563625,0.69464235148061,0.446637014386263,0.317586923009179,0.885962248068283,-1.04625509570985,-0.258291652886201,-0.430877228656691,1.02682680317302,-0.00492624132363835,1.17335307604928,0.246140437022553,0.196419845319147
182,-2.32277275195897,-0.842054727777726,-0.566267375069187,-0.805944112772382,-0.298140541660481,-1.73109590360975,-1.80812812892494,-1.36233537862008,-2.13482486614724,-2.30119820153568,-2.01011634737609,-1.62254118031435,-1.40145792340954,-0.971014712755019,0.00816985778870138
183,0.718117155900189,2.60209982149067,-0.816356002887179,1.68099246249963,-1.04620651526344,-0.144767767780865,0.0126874811846825,1.08001716844013,0.179462657823608,1.96989979396795,2.15256386354334,1.72353198150962,1.40182760301667,-1.28203369673298,-0.115404433093381
184,-0.275416430341239,0.340531998891813,-0.278359661403951,1.0061159559527,0.0225205037326471,-1.67831037023134,-1.30222641741353,1.5801673906474,1.2302638657335,0.430556529678916,0.29838930669685,0.578024921055279,0.506648020255924,-0.0266220966594153,-0.120886127787866
185,0.558436046607997,1.61471067118957,-2.95362814945404,-1.26655353628929,-1.76804446635042,-1.08292463786189,2.53721894808176,-1.74161586793351,-0.343340115542006,0.759573670561897,1.94926850042219,-1.09676507465834,-0.294114397091736,0.430375273333172,0.446938415055731
186,0.29593361185198,0.569256512902361,0.65249529970914,0.699224936473195,0.398562231490253,0.171814025706034,0.349603303490983,1.11543476274671,0.599216129996461,-0.379686877429033,0.438433461838327,1.36821886406242,0.369918051821977,-0.945040923148976,0.511143815676254
187,0.951212723384953,2.5323411018558,-0.538458683046513,-1.84571581436745,0.851693716496857,1.26101279946584,0.308127434890911,-1.59999442639944,1.02038098054328,0.131864878735375,2.4824855326891,-0.90243157732819,-0.908434156760811,0.494363138217754,1.46587017082497
188,-1.051905910888,-1.87303197366685,-0.607073786067489,0.72688871509716,-6.76567307404299e-05,-0.44026063916971,-1.74676026794024,-1.67574117911289,-0.55331919375922,-0.920674766936382,-1.98204650283972,0.718422630763574,-0.663273306060489,1.47967757389177,-2.24405510099601
189,-0.248721936379663,0.417748932586911,-1.11147008045214,1.01540134343915,-1.36835071890056,-0.522251117610189,-0.252129616097349,-0.219363350009858,0.0672583516780422,0.000762621197979302,0.0668182551450909,0.469349903603318,0.385433506186296,0.12459803191437,-0.327144475400417
190,0.451511280556447,1.18973330395697,-1.88750662686054,0.902320694907773,-0.889425277411961,-1.80174778281089,0.814360381860192,-0.69665207058188,-0.59472150219294,1.06361464578894,0.701945810354338,0.208716061335891,1.07737981630534,-0.176659918139677,0.403872313194152
191,0.775220859876344,0.113647415951037,1.35835850969291,0.764574413305577,1.38140247867236,0.601558980107378,0.383840636155963,1.7308205820115,0.31606037436123,-1.33897232630073,0.557012224223244,0.931179708617906,0.910926101072628,0.674080924630267,-0.00561583320363288
192,2.88443033403081,-2.55233051903212,0.450419077596108,0.931881720620748,1.29957784700496,1.08443392629139,0.926413123846684,1.47525203550825,1.82970040805307,2.05889329676753,-0.853509790769897,2.5840121253753,1.43278937478594,3.27321335053876,0.246169522035441
193,0.190280450022928,-0.181152305963272,-0.139526502957834,1.04508538600506,0.296550981411052,-0.359027730546563,1.15735646584788,-0.0897179211574103,0.452076894141767,0.749719195209137,-0.0195236615990194,0.983592783899229,1.43371854161783,-0.332725145010122,-0.0753309192758944
194,-0.674020268145175,0.16121209688994,0.714705283125259,-0.534138313995705,0.878451325434014,0.646040087549962,-1.76319706651872,-1.05629764245994,-1.47307569506159,1.04117733870999,-0.0435473488859282,-0.958335630818209,-0.888086945258667,-0.0609887061618013,-0.694149395397346
195,-1.17913867814117,-0.490567949885971,1.02955103013167,-0.0764594888811017,1.04692501449254,0.372661407245011,-1.19797169865652,0.440468083747041,-0.692813067256002,0.0993319960825193,-0.276902657701167,-0.0999033878057125,-0.0760685105270366,-2.24380286104562,0.718433089622715
196,0.247594234669268,0.217427106543441,0.584147661860162,-3.17529683434803,0.791641872106143,-1.04710708204779,-0.740476580728042,0.673894944024127,1.79457565467082,0.585043539706748,-0.135375263017049,-2.59939144627393,-2.54775384528857,0.924119551443434,0.891428027118226
197,0.399166175150355,2.32827085461424,-0.412481698104059,-0.529952587664316,0.037195721531991,-0.754479199172281,-1.30239211746566,0.416164165449076,-0.966700031279475,1.70604111788618,2.29585462689477,-0.21612820185198,-0.577901534507636,1.04769640965922,0.252701996987388
198,-0.182295115757474,-1.50685461629081,1.22035951499569,-0.578797344612025,0.927538078499093,0.215692028626999,-0.193912301388078,1.35399051976799,0.967611106709207,-0.280411119765697,-1.52476946354744,0.485822825442989,-0.861774171509098,0.624213264191998,-0.409032495281097
199,-0.913638482770071,-0.933337206348901,-0.500435393421458,-0.722655456242406,-0.979186519084838,-1.31690777905052,1.50502932619986,1.4178679682862,0.848551304959088,-1.75364683639441,-1.15732315122444,-0.0893093284287303,-1.5804965692354,-0.793235643605429,-1.03423692847359
200,3.3316228598658,0.243612137637625,-1.23385333610041,0.699956034317337,0.246306655401096,1.52731771072131,4.35906682850941,-1.4378397591747,1.09432878221617,1.93497925608414,1.5978588541579,1.99820288400041,2.43085139865213,1.5951216998992,-0.47947325778224
201,-0.776672924868615,0.862998689703357,0.97690839077481,-1.82070210576509,1.19124696155278,0.418100117675233,-1.51897910442994,-0.642523168318389,-2.80436015715988,0.15751590827488,0.364279855289062,-1.35455491820969,-1.70162040114019,0.809777023578398,1.37794819042981
202,1.96325278456084,0.174170947193157,0.204862527631963,0.896327229862492,0.175940430179706,-0.102495619805257,0.833237442999381,0.938066882505557,1.57593088958171,0.827048107050942,0.738042585065187,1.48244378014142,1.01426999705557,1.21011997491104,0.503000710934377
203,-3.28293915150841,1.44174800629242,0.091151545012112,-2.02672811360241,-0.981463946902033,-0.294916456462045,-1.72454981102468,-0.915684301876033,-2.36013703825462,-2.1407035454855,-0.180102280468132,-2.58839141628553,-3.10891076834824,-2.00427171284494,-0.629201896926384
204,-1.86857415754268,-2.11460507234603,-2.73411406182089,-0.0480252508973257,-2.94162603182171,-1.65264342283533,-2.09672183228665,-2.38846171626669,0.507543801077821,-0.0298833529273644,-3.03656565951796,-0.700444727175584,-0.7238097898934,-0.611574045769485,-1.12963177386901
205,0.935215760980084,-1.27159665190007,2.82104859603528,-1.17485757630947,2.55559260578257,0.887284087849861,-0.535815909157508,2.49415758727634,2.18179687554891,-0.437340830350646,-1.0640046122117,-0.258895363245017,-1.41205276943124,0.86985732282461,-0.556850940003997
206,0.80567099231211,-0.12002875432962,-2.42019549472246,-1.13618310943669,-0.284026095148392,-1.1676654678762,0.735559070710326,-1.64296998398501,-0.417610070944357,2.01416615284007,0.900078656797067,-1.00858565274417,-0.0638515290152384,1.94960898347845,2.22120662759472
207,-0.397009247425737,0.175233933046307,1.0828021958322,1.54189736729895,-0.44314812589883,0.762038201216722,-1.12424248962837,1.90903330499463,-0.947691075397988,2.09539455693529,0.295225208579891,1.41604965952308,0.49350969342997,-0.269174266972643,-1.94641176947479
208,-0.1931031730374,-0.739275536737314,-1.66677197895228,-0.498033425969088,-0.760479134800803,-0.72983954889096,-0.652449444061369,-1.95428513033481,-0.0469410855546466,1.23005617180784,-0.815242883348465,-0.638071372147836,-0.528469457641069,-0.0966554306699587,1.4479876681984
